autor;naturaleza_fo;instance;n_repeticiones;valor_fo_lns;valor_fo_alns
santini20181;MIN;X-n195-k51;10;44425;44445,9
santini20181;MIN;X-n200-k36;10;59046,7;59032,4
santini20181;MIN;X-n204-k19;10;19616,3;19642,6
santini20181;MIN;X-n209-k16;10;30723,6;30740,3
santini20181;MIN;X-n214-k11;10;10893,8;10900
santini20181;MIN;X-n219-k73;10;117794,2;117755,8
santini20181;MIN;X-n223-k34;10;40615,7;40602,7
santini20181;MIN;X-n228-k23;10;25757;25750,9
santini20181;MIN;X-n233-k16;10;19274,8;19265,3
santini20181;MIN;X-n237-k14;10;27098,7;27077,2
santini20181;MIN;X-n242-k48;10;83306,6;83320,6
santini20181;MIN;X-n247-k47;10;37376,9;37408,5
santini20181;MIN;X-n251-k28;10;38929,1;38951
santini20181;MIN;X-n256-k16;10;18899,9;18899
santini20181;MIN;X-n261-k13;10;26681,4;26706,9
santini20181;MIN;X-n266-k58;10;76246;76266
santini20181;MIN;X-n270-k35;10;35453,6;35423,3
santini20181;MIN;X-n275-k28;10;21347,4;21352,8
santini20181;MIN;X-n280-k17;10;33676,9;33666,5
santini20181;MIN;X-n284-k15;10;20404,1;20405,4
santini20181;MIN;X-n289-k60;10;96475,6;96547,4
santini20181;MIN;X-n294-k50;10;47456,3;47416,3
santini20181;MIN;X-n298-k31;10;34325,1;34323,1
santini20181;MIN;X-n303-k21;10;21864,6;21860,9
santini20181;MIN;X-n308-k13;10;26036;26075,7
santini20181;MIN;X-n313-k71;10;95638,7;95356,7
santini20181;MIN;X-n317-k53;10;78569,1;78553
santini20181;MIN;X-n322-k28;10;30006,4;30043,8
santini20181;MIN;X-n327-k20;10;27696,4;27711,8
santini20181;MIN;X-n331-k15;10;31203,5;31227,6
santini20181;MIN;X-n336-k84;10;142444,9;141927,5
santini20181;MIN;X-n344-k43;10;42415,5;42414
santini20181;MIN;X-n351-k40;10;26155,7;26139,5
santini20181;MIN;X-n359-k29;10;51916,2;51922,8
santini20181;MIN;X-n367-k17;10;22998,8;23002,4
santini20181;MIN;X-n376-k94;10;148544,8;148423,4
santini20181;MIN;X-n384-k52;10;66604,9;66580,1
santini20181;MIN;X-n393-k38;10;38594;38579,4
santini20181;MIN;X-n401-k29;10;66762,6;66774,7
santini20181;MIN;X-n411-k19;10;19916,1;19885,7
santini20181;MIN;X-n420-k130;10;109691,4;109457,6
santini20181;MIN;X-n429-k61;10;66116,3;66037,9
santini20181;MIN;X-n439-k37;10;36531,3;36520,3
santini20181;MIN;X-n449-k29;10;55700,4;55794,8
santini20181;MIN;X-n459-k26;10;24391,6;24384
santini20181;MIN;X-n469-k138;10;230357,6;230392,1
santini20181;MIN;X-n480-k70;10;90773,1;90677,9
santini20181;MIN;X-n491-k59;10;67513,9;67495,1
santini20181;MIN;X-n502-k39;10;69443,7;69445,1
santini20181;MIN;X-n513-k21;10;24413,4;24452,8
santini20181;MIN;X-n524-k137;10;155142,7;155170,5
santini20181;MIN;X-n536-k96;10;97288,4;97290,2
santini20181;MIN;X-n548-k50;10;87157,3;87178,9
santini20181;MIN;X-n561-k42;10;43074,6;43065,1
santini20181;MIN;X-n573-k30;10;50991,9;51022,7
santini20181;MIN;X-n586-k159;10;197021,6;196866
santini20181;MIN;X-n599-k92;10;111167,5;111007,2
santini20181;MIN;X-n613-k62;10;60405;60373,8
santini20181;MIN;X-n627-k43;10;63296;63278,9
santini20181;MIN;X-n641-k35;10;64550,5;64574,7
santini20181;MIN;X-n655-k131;10;108170,6;108045,8
santini20181;MIN;X-n670-k126;10;148521,8;148381,1
santini20181;MIN;X-n685-k75;10;69209,8;69259,6
santini20181;MIN;X-n701-k44;10;83335,1;83363,2
santini20181;MIN;X-n716-k35;10;44134,5;44112,9
santini20181;MIN;X-n733-k159;10;140504,2;140290,1
santini20181;MIN;X-n749-k98;10;79775,6;79764,6
santini20181;MIN;X-n766-k71;10;116136,8;116142,6
santini20181;MIN;X-n783-k48;10;73972,4;73873
santini20181;MIN;X-n801-k40;10;74063,8;74030,8
santini20181;MIN;X-n819-k171;10;165081,7;164725,9
santini20181;MIN;X-n837-k142;10;204690,9;204434,5
santini20181;MIN;X-n856-k95;10;90141,5;90124,2
santini20181;MIN;X-n876-k59;10;101358,7;101332,3
santini20181;MIN;X-n895-k37;10;54813,8;54727,7
santini20181;MIN;X-n916-k207;10;349013,1;348682,4
santini20181;MIN;X-n936-k151;10;135722,6;135835,5
santini20181;MIN;X-n957-k87;10;86815;86819,1
santini20181;MIN;X-n979-k58;10;124705,4;124666,9
santini20182;MIN;cm100r1-Q-200;10;527;527,7
santini20182;MIN;cm100r1-Q-400;10;255,6;255
santini20182;MIN;cm100r1-Q-800;10;183,8;183,5
santini20182;MIN;cm100r2-Q-200;10;600,2;601,2
santini20182;MIN;cm100r2-Q-400;10;278,6;279,2
santini20182;MIN;cm100r2-Q-800;10;179,2;179,5
santini20182;MIN;cm100r3-Q-200;10;554,7;554,8
santini20182;MIN;cm100r3-Q-400;10;237,8;238,1
santini20182;MIN;cm100r3-Q-800;10;175,2;175,4
santini20182;MIN;cm100r4-Q-200;10;447,2;447,1
santini20182;MIN;cm100r4-Q-400;10;222,9;223
santini20182;MIN;cm100r4-Q-800;10;183;183
santini20182;MIN;cm100r5-Q-200;10;431,4;431,6
santini20182;MIN;cm100r5-Q-400;10;226,2;225,7
santini20182;MIN;cm100r5-Q-800;10;186,7;186,9
santini20182;MIN;cm200r1-Q-200;10;1045,1;1043,9
santini20182;MIN;cm200r1-Q-400;10;410,8;411
santini20182;MIN;cm200r1-Q-800;10;258,7;258,9
santini20182;MIN;cm200r2-Q-200;10;1271,3;1263,9
santini20182;MIN;cm200r2-Q-400;10;493,5;494,4
santini20182;MIN;cm200r2-Q-800;10;296,6;296,8
santini20182;MIN;cm200r3-Q-200;10;1398,8;1393,9
santini20182;MIN;cm200r3-Q-400;10;572,6;575,2
santini20182;MIN;cm200r3-Q-800;10;363,4;362,9
santini20182;MIN;cm200r4-Q-200;10;975,1;971,9
santini20182;MIN;cm200r4-Q-400;10;400,7;400,4
santini20182;MIN;cm200r4-Q-800;10;277,8;277,9
santini20182;MIN;cm200r5-Q-200;10;1001,2;998,1
santini20182;MIN;cm200r5-Q-400;10;434,7;433,7
santini20182;MIN;cm200r5-Q-800;10;297;296,7
santini20182;MIN;cm50r1-Q-200;10;1098;1098
santini20182;MIN;cm50r1-Q-400;10;679,2;679,2
santini20182;MIN;cm50r1-Q-800;10;495;495
santini20182;MIN;cm50r2-Q-200;10;974,6;977
santini20182;MIN;cm50r2-Q-400;10;631;631
santini20182;MIN;cm50r2-Q-800;10;513;513
santini20182;MIN;cm50r3-Q-200;10;1186;1186
santini20182;MIN;cm50r3-Q-400;10;734,1;733,2
santini20182;MIN;cm50r3-Q-800;10;532;532
santini20182;MIN;cm50r4-Q-200;10;800;800
santini20182;MIN;cm50r4-Q-400;10;564;564
santini20182;MIN;cm50r4-Q-800;10;471;471
santini20182;MIN;cm50r5-Q-200;10;928;928
santini20182;MIN;cm50r5-Q-400;10;611;611
santini20182;MIN;cm50r5-Q-800;10;492;492
santini20182;MIN;tc120-1-Q-10;10;904;904
santini20182;MIN;tc120-1-Q-20;10;768;768
santini20182;MIN;tc120-1-Q-5;10;1291;1291
santini20182;MIN;tc160-1-Q-10;10;1322,9;1320,2
santini20182;MIN;tc160-1-Q-20;10;960,3;960
santini20182;MIN;tc160-1-Q-5;10;2084,6;2083,8
santini20182;MIN;tc40-1-Q-10;10;498;498
santini20182;MIN;tc40-1-Q-5;10;586;586
santini20182;MIN;tc40-2-Q-10;10;490;490
santini20182;MIN;tc40-2-Q-5;10;578;578
santini20182;MIN;tc40-3-Q-10;10;500;500
santini20182;MIN;tc40-3-Q-5;10;577;577
santini20182;MIN;tc40-4-Q-10;10;512;512
santini20182;MIN;tc40-4-Q-5;10;617;617
santini20182;MIN;tc40-5-Q-10;10;504;504
santini20182;MIN;tc40-5-Q-5;10;600;600
santini20182;MIN;tc80-1-Q-10;10;888;888
santini20182;MIN;tc80-1-Q-20;10;834;834
santini20182;MIN;tc80-1-Q-5;10;1099;1099
santini20182;MIN;tc80-2-Q-10;10;877;877
santini20182;MIN;tc80-2-Q-20;10;820;820
santini20182;MIN;tc80-2-Q-5;10;1100;1100
santini20182;MIN;tc80-3-Q-10;10;878;878
santini20182;MIN;tc80-3-Q-20;10;828;828
santini20182;MIN;tc80-3-Q-5;10;1073;1073
santini20182;MIN;tc80-4-Q-10;10;868;868
santini20182;MIN;tc80-4-Q-20;10;820;820
santini20182;MIN;tc80-4-Q-5;10;1080;1080,4
santini20182;MIN;tc80-5-Q-10;10;1002;1002
santini20182;MIN;tc80-5-Q-20;10;916;916
santini20182;MIN;tc80-5-Q-5;10;1287,4;1288,5
santini20182;MIN;te120-1-Q-10;10;1329,4;1329,2
santini20182;MIN;te120-1-Q-20;10;923,8;922,8
santini20182;MIN;te120-1-Q-5;10;2197;2197
santini20182;MIN;te160-1-Q-10;10;1646,5;1645,7
santini20182;MIN;te160-1-Q-20;10;1098;1098
santini20182;MIN;te160-1-Q-5;10;2790,4;2790,1
santini20182;MIN;te40-1-Q-10;10;596;596
santini20182;MIN;te40-1-Q-5;10;830;830
santini20182;MIN;te40-2-Q-10;10;573;573
santini20182;MIN;te40-2-Q-5;10;792;792
santini20182;MIN;te40-3-Q-10;10;568;568,2
santini20182;MIN;te40-3-Q-5;10;797;797
santini20182;MIN;te40-4-Q-10;10;596;596
santini20182;MIN;te40-4-Q-5;10;814;814
santini20182;MIN;te40-5-Q-10;10;572;572
santini20182;MIN;te40-5-Q-5;10;784;784
santini20182;MIN;te80-1-Q-10;10;1657;1657
santini20182;MIN;te80-1-Q-20;10;1275,6;1275,6
santini20182;MIN;te80-1-Q-5;10;2544;2544
santini20182;MIN;te80-2-Q-10;10;1640,2;1639,4
santini20182;MIN;te80-2-Q-20;10;1224;1224
santini20182;MIN;te80-2-Q-5;10;2556;2556,1
santini20182;MIN;te80-3-Q-10;10;1687;1687
santini20182;MIN;te80-3-Q-20;10;1267;1267
santini20182;MIN;te80-3-Q-5;10;2612;2612
santini20182;MIN;te80-5-Q-10;10;1603;1603
santini20182;MIN;te80-5-Q-20;10;1240;1240
santini20182;MIN;te80-5-Q-5;10;2469;2470
santini20183;MIN;chr12a;10;9660,8;9660,8
santini20183;MIN;chr12b;10;9742;9778
santini20183;MIN;chr12c;10;11174;11165
santini20183;MIN;chr15a;10;9896;9896
santini20183;MIN;chr15b;10;8053,6;7990
santini20183;MIN;chr15c;10;9564,4;9731,8
santini20183;MIN;chr18a;10;11153,4;11098
santini20183;MIN;chr18b;10;1534;1534
santini20183;MIN;chr20a;10;2225;2233
santini20183;MIN;chr20b;10;2405,8;2380,4
santini20183;MIN;chr20c;10;14390,8;14762,6
santini20183;MIN;chr22a;10;6158;6156
santini20183;MIN;chr22b;10;6209,6;6221,2
santini20183;MIN;chr25a;10;3878,4;3855,6
santini20183;MIN;els19;10;17212548;17212548
santini20183;MIN;esc128;10;64;64
santini20183;MIN;esc16a;10;68;68
santini20183;MIN;esc16b;10;292;292
santini20183;MIN;esc16c;10;160;160
santini20183;MIN;esc16d;10;16;16
santini20183;MIN;esc16e;10;28;28
santini20183;MIN;esc16f;10;0;0
santini20183;MIN;esc16g;10;26;26
santini20183;MIN;esc16h;10;996;996
santini20183;MIN;esc16i;10;14;14
santini20183;MIN;esc16j;10;8;8
santini20183;MIN;esc32a;10;130;130
santini20183;MIN;esc32b;10;168;168
santini20183;MIN;esc32c;10;642;642
santini20183;MIN;esc32d;10;200;200
santini20183;MIN;esc32e;10;2;2
santini20183;MIN;esc32f;10;2;2
santini20183;MIN;esc32g;10;6;6
santini20183;MIN;esc32h;10;438;438
santini20183;MIN;esc64a;10;116;116
santini20183;MIN;had12;10;1652;1652
santini20183;MIN;had14;10;2724;2724
santini20183;MIN;had16;10;3720;3720
santini20183;MIN;had18;10;5358;5358
santini20183;MIN;had20;10;6922;6922
santini20183;MIN;kra30a;10;89019;88980
santini20183;MIN;kra30b;10;91427;91427
santini20183;MIN;kra32;10;88700;88700
santini20183;MIN;nug12;10;578;578
santini20183;MIN;nug14;10;1014;1014
santini20183;MIN;nug15;10;1150;1150
santini20183;MIN;nug16a;10;1610;1610
santini20183;MIN;nug16b;10;1240;1240
santini20183;MIN;nug17;10;1732,2;1732
santini20183;MIN;nug18;10;1930;1930
santini20183;MIN;nug20;10;2570;2570
santini20183;MIN;nug21;10;2438;2438
santini20183;MIN;nug22;10;3596;3596
santini20183;MIN;nug24;10;3488;3488
santini20183;MIN;nug25;10;3744;3744
santini20183;MIN;nug27;10;5234;5234
santini20183;MIN;nug28;10;5166;5166
santini20183;MIN;nug30;10;6124,4;6124
santini20183;MIN;rou12;10;235528;235528
santini20183;MIN;rou15;10;354210;354210
santini20183;MIN;rou20;10;725923,2;725786,6
santini20183;MIN;scr12;10;31410;31410
santini20183;MIN;scr15;10;51140;51140
santini20183;MIN;scr20;10;110030;110030
santini20183;MIN;sko100a;10;152059;152084
santini20183;MIN;sko100b;10;153947,4;153924
santini20183;MIN;sko100c;10;147880,6;147907,6
santini20183;MIN;sko100d;10;149711,2;149719,4
santini20183;MIN;sko100e;10;149172,8;149171,4
santini20183;MIN;sko100f;10;149140,6;149115,2
santini20183;MIN;sko42;10;15812,6;15814,2
santini20183;MIN;sko49;10;23402,2;23401,8
santini20183;MIN;sko56;10;34473;34463,6
santini20183;MIN;sko64;10;48503,2;48510
santini20183;MIN;sko72;10;66307,8;66314,4
santini20183;MIN;sko81;10;91036,2;91058,2
santini20183;MIN;sko90;10;115643,4;115660,4
santini20183;MIN;ste36a;10;9527;9528
santini20183;MIN;ste36b;10;15949,6;15852
santini20183;MIN;ste36c;10;8239110;8239110
santini20183;MIN;tai100a;10;21324393,4;21342010
santini20183;MIN;tai10a;10;135028;135028
santini20183;MIN;tai12a;10;224416;224416
santini20183;MIN;tai15a;10;388214;388214
santini20183;MIN;tai17a;10;491997;491997
santini20183;MIN;tai20a;10;705178,4;705947,2
santini20183;MIN;tai256c;10;44819829,8;44821645,2
santini20183;MIN;tai30a;10;1831219;1827746,8
santini20183;MIN;tai35a;10;2444351,2;2448840,8
santini20183;MIN;tai40a;10;3174968,2;3172765,6
santini20183;MIN;tai50a;10;5007185,4;5011597,6
santini20183;MIN;tai60a;10;7309064,2;7307170,6
santini20183;MIN;tai64c;10;1855928;1855928
santini20183;MIN;tai80a;10;13710768,6;13693591,8
santini20183;MIN;tho150;10;8141680;8141562,6
santini20183;MIN;tho30;10;149936;149936
santini20183;MIN;tho40;10;240601,2;240626,8
santini20183;MIN;wil100;10;273136;273127,8
santini20183;MIN;wil50;10;48831,8;48829,6
santini2019;MAX;a280-gen1-50;10;140,8;142,4
santini2019;MAX;a280-gen2-50;10;8115,4;8009,8
santini2019;MAX;a280-gen3-50;10;8633,4;8399,2
santini2019;MAX;a280-gen4-75;10;11736,2;11551,6
santini2019;MAX;ali535-gen1-50;10;416,4;415,2
santini2019;MAX;ali535-gen2-50;10;21057,4;21179,4
santini2019;MAX;ali535-gen3-50;10;8808,6;8634,6
santini2019;MAX;ali535-gen4-20;10;12666,6;12576,8
santini2019;MAX;att48-gen1-50;10;31;31
santini2019;MAX;att48-gen2-50;10;1717;1711,8
santini2019;MAX;att48-gen3-50;10;1042,6;1049
santini2019;MAX;att48-gen4-65;10;1869;1868
santini2019;MAX;att532-gen1-50;10;357;356
santini2019;MAX;att532-gen2-50;10;19224,8;19203,2
santini2019;MAX;att532-gen3-50;10;14919,2;14526,4
santini2019;MAX;att532-gen4-95;10;26570;26576,8
santini2019;MAX;berlin52-gen1-50;10;37;37
santini2019;MAX;berlin52-gen2-50;10;1897;1897
santini2019;MAX;berlin52-gen3-50;10;1030,4;1033,8
santini2019;MAX;berlin52-gen4-60;10;2085,2;2085
santini2019;MAX;bier127-gen1-50;10;102,6;103
santini2019;MAX;bier127-gen2-50;10;5368,4;5360,2
santini2019;MAX;bier127-gen3-50;10;2358,8;2359
santini2019;MAX;bier127-gen4-45;10;4945,8;4924,4
santini2019;MAX;brazil58-gen1-50;10;45,8;45,6
santini2019;MAX;brazil58-gen2-50;10;2218,2;2211
santini2019;MAX;brazil58-gen3-50;10;1702;1702
santini2019;MAX;brazil58-gen4-45;10;2064;2068
santini2019;MAX;d1291-gen1-50;10;588,8;560
santini2019;MAX;d1291-gen2-50;10;32406,6;31911,4
santini2019;MAX;d1291-gen3-50;10;35304,2;34757,2
santini2019;MAX;d1291-gen4-10;10;3835,8;3803
santini2019;MAX;d1655-gen1-50;10;842,8;845,8
santini2019;MAX;d1655-gen2-50;10;45648,4;46012,6
santini2019;MAX;d1655-gen3-50;10;58216;57741,4
santini2019;MAX;d1655-gen4-35;10;30217,6;29632
santini2019;MAX;d198-gen1-50;10;122,6;123
santini2019;MAX;d198-gen2-50;10;6554,2;6500,8
santini2019;MAX;d198-gen3-50;10;6238,8;6272,2
santini2019;MAX;d198-gen4-40;10;4562;4551,4
santini2019;MAX;d2103-gen1-50;10;1148,6;1148,6
santini2019;MAX;d2103-gen2-50;10;57882,8;57931,6
santini2019;MAX;d2103-gen3-50;10;76760,4;76402,6
santini2019;MAX;d2103-gen4-30;10;32216,8;31856,4
santini2019;MAX;d493-gen1-50;10;303;299,6
santini2019;MAX;d493-gen2-50;10;16414,2;16320,8
santini2019;MAX;d493-gen3-50;10;23806;23438,6
santini2019;MAX;d493-gen4-70;10;21262;21212,2
santini2019;MAX;d657-gen1-50;10;359,4;356,4
santini2019;MAX;d657-gen2-50;10;19711,2;19706,8
santini2019;MAX;d657-gen3-50;10;21697,8;21834,4
santini2019;MAX;d657-gen4-90;10;32357,4;32342,4
santini2019;MAX;dsj1000-gen1-50;10;578,6;570,2
santini2019;MAX;dsj1000-gen2-50;10;32326,2;31912
santini2019;MAX;dsj1000-gen3-50;10;29483,6;28843,4
santini2019;MAX;dsj1000-gen4-35;10;23330,8;23375,8
santini2019;MAX;eil101-gen1-50;10;64;64
santini2019;MAX;eil101-gen2-50;10;3637,8;3610,8
santini2019;MAX;eil101-gen3-50;10;3286;3262,8
santini2019;MAX;eil101-gen4-65;10;4308;4308
santini2019;MAX;eil51-gen1-50;10;29;29
santini2019;MAX;eil51-gen2-50;10;1664,4;1662
santini2019;MAX;eil51-gen3-50;10;1399;1399
santini2019;MAX;eil51-gen4-90;10;2483,4;2482
santini2019;MAX;eil76-gen1-50;10;46,4;46,6
santini2019;MAX;eil76-gen2-50;10;2515,6;2531,6
santini2019;MAX;eil76-gen3-50;10;2467;2459,8
santini2019;MAX;eil76-gen4-85;10;3638,8;3638,8
santini2019;MAX;fl1400-gen1-50;10;1011,6;1020,2
santini2019;MAX;fl1400-gen2-50;10;54070,6;54399,4
santini2019;MAX;fl1400-gen3-50;10;55963,6;55363
santini2019;MAX;fl1400-gen4-90;10;70359;70348,4
santini2019;MAX;fl1577-gen1-50;10;701,8;694,8
santini2019;MAX;fl1577-gen2-50;10;39068,8;38566,2
santini2019;MAX;fl1577-gen3-50;10;43799,8;43483,4
santini2019;MAX;fl1577-gen4-35;10;24582,4;22842
santini2019;MAX;fl417-gen1-50;10;182;173,6
santini2019;MAX;fl417-gen2-50;10;10463,4;9972
santini2019;MAX;fl417-gen3-50;10;13942;13734,6
santini2019;MAX;fl417-gen4-85;10;20478;20464,2
santini2019;MAX;gil262-gen1-50;10;151,8;149,2
santini2019;MAX;gil262-gen2-50;10;7816,8;7862,8
santini2019;MAX;gil262-gen3-50;10;8850;8817,8
santini2019;MAX;gil262-gen4-15;10;1966,4;1984,4
santini2019;MAX;gr120-gen1-50;10;74,2;75
santini2019;MAX;gr120-gen2-50;10;4327,6;4284,2
santini2019;MAX;gr120-gen3-50;10;3751,6;3770,2
santini2019;MAX;gr120-gen4-85;10;5790,4;5764,2
santini2019;MAX;gr137-gen1-50;10;81;81
santini2019;MAX;gr137-gen2-50;10;4248,2;4242,8
santini2019;MAX;gr137-gen3-50;10;3882,6;3905,8
santini2019;MAX;gr137-gen4-80;10;6513,6;6512,8
santini2019;MAX;gr202-gen1-50;10;143,4;142,8
santini2019;MAX;gr202-gen2-50;10;7333;7266
santini2019;MAX;gr202-gen3-50;10;8184,2;8193,8
santini2019;MAX;gr202-gen4-15;10;1012,2;1029,2
santini2019;MAX;gr229-gen1-50;10;172,4;172
santini2019;MAX;gr229-gen2-50;10;9046;9045
santini2019;MAX;gr229-gen3-50;10;6107,6;6091
santini2019;MAX;gr229-gen4-90;10;11391,8;11384,2
santini2019;MAX;gr431-gen1-50;10;341,2;337,6
santini2019;MAX;gr431-gen2-50;10;17859,2;17483
santini2019;MAX;gr431-gen3-50;10;10477,8;10495,2
santini2019;MAX;gr431-gen4-30;10;13100,4;12788
santini2019;MAX;gr48-gen1-50;10;31;31
santini2019;MAX;gr48-gen2-50;10;1761;1761
santini2019;MAX;gr48-gen3-50;10;1480;1480
santini2019;MAX;gr48-gen4-80;10;2260,8;2264
santini2019;MAX;gr666-gen1-50;10;465,2;460,6
santini2019;MAX;gr666-gen2-50;10;25563,4;25079,8
santini2019;MAX;gr666-gen3-50;10;16225,8;16154,8
santini2019;MAX;gr666-gen4-35;10;19920,2;19862,2
santini2019;MAX;gr96-gen1-50;10;63,4;63,4
santini2019;MAX;gr96-gen2-50;10;3360,8;3290,6
santini2019;MAX;gr96-gen3-50;10;3118;3106
santini2019;MAX;gr96-gen4-95;10;4847,4;4848
santini2019;MAX;hk48-gen1-50;10;30;30
santini2019;MAX;hk48-gen2-50;10;1614;1614
santini2019;MAX;hk48-gen3-50;10;1764;1764
santini2019;MAX;hk48-gen4-80;10;2174,6;2173,2
santini2019;MAX;kroA100-gen1-50;10;56;56
santini2019;MAX;kroA100-gen2-50;10;3102,4;3040,8
santini2019;MAX;kroA100-gen3-50;10;3206,4;3195
santini2019;MAX;kroA100-gen4-95;10;4992,4;4987
santini2019;MAX;kroA150-gen1-50;10;83,8;83,6
santini2019;MAX;kroA150-gen2-50;10;4426;4517,6
santini2019;MAX;kroA150-gen3-50;10;4965,8;4974,6
santini2019;MAX;kroA150-gen4-75;10;6766;6839,6
santini2019;MAX;kroA200-gen1-50;10;114,2;113
santini2019;MAX;kroA200-gen2-50;10;6514,2;6265
santini2019;MAX;kroA200-gen3-50;10;5891;5876
santini2019;MAX;kroA200-gen4-90;10;9852;9837,4
santini2019;MAX;kroB100-gen1-50;10;58;57,8
santini2019;MAX;kroB100-gen2-50;10;3160,2;3140
santini2019;MAX;kroB100-gen3-50;10;2776;2732
santini2019;MAX;kroB100-gen4-45;10;2889;2829,4
santini2019;MAX;kroB150-gen1-50;10;85,6;84
santini2019;MAX;kroB150-gen2-50;10;4856,2;4862,6
santini2019;MAX;kroB150-gen3-50;10;5266,6;5261,8
santini2019;MAX;kroB150-gen4-80;10;6915,2;6967,2
santini2019;MAX;kroB200-gen1-50;10;116,8;116,4
santini2019;MAX;kroB200-gen2-50;10;6235,6;6238,8
santini2019;MAX;kroB200-gen3-50;10;5970;5944,2
santini2019;MAX;kroB200-gen4-90;10;9801,2;9726,4
santini2019;MAX;kroC100-gen1-50;10;56;56
santini2019;MAX;kroC100-gen2-50;10;2946,4;2946
santini2019;MAX;kroC100-gen3-50;10;3147,8;3151,4
santini2019;MAX;kroC100-gen4-35;10;1935,8;1962
santini2019;MAX;kroD100-gen1-50;10;58,6;59
santini2019;MAX;kroD100-gen2-50;10;3306;3306
santini2019;MAX;kroD100-gen3-50;10;3167;3152,4
santini2019;MAX;kroD100-gen4-20;10;1209;1208
santini2019;MAX;kroE100-gen1-50;10;57;57
santini2019;MAX;kroE100-gen2-50;10;3055,6;3047
santini2019;MAX;kroE100-gen3-50;10;3047,8;3047,4
santini2019;MAX;kroE100-gen4-80;10;4625,8;4622
santini2019;MAX;lin105-gen1-50;10;62;63,8
santini2019;MAX;lin105-gen2-50;10;3536;3536
santini2019;MAX;lin105-gen3-50;10;2925,4;2963
santini2019;MAX;lin105-gen4-35;10;2450,2;2447,4
santini2019;MAX;lin318-gen1-50;10;187,4;185,8
santini2019;MAX;lin318-gen2-50;10;10349;10143,8
santini2019;MAX;lin318-gen3-50;10;9427,6;9371,4
santini2019;MAX;lin318-gen4-85;10;14943,8;14911,8
santini2019;MAX;nrw1379-gen1-50;10;751,8;751,4
santini2019;MAX;nrw1379-gen2-50;10;43277,2;43132,6
santini2019;MAX;nrw1379-gen3-50;10;42714;42922,8
santini2019;MAX;nrw1379-gen4-95;10;69086,6;69074,2
santini2019;MAX;p654-gen1-50;10;309,6;312,6
santini2019;MAX;p654-gen2-50;10;16081,8;16017
santini2019;MAX;p654-gen3-50;10;24198,4;24223,6
santini2019;MAX;p654-gen4-80;10;31396,6;31380,2
santini2019;MAX;pa561-gen1-50;10;330,8;330,8
santini2019;MAX;pa561-gen2-50;10;17605,8;17863
santini2019;MAX;pa561-gen3-50;10;13189,4;13243,6
santini2019;MAX;pa561-gen4-90;10;26965,4;26888,6
santini2019;MAX;pcb1173-gen1-50;10;621,2;618,6
santini2019;MAX;pcb1173-gen2-50;10;33346,8;33296,8
santini2019;MAX;pcb1173-gen3-50;10;38596,8;38421,2
santini2019;MAX;pcb1173-gen4-85;10;55195,6;55033,2
santini2019;MAX;pcb3038-gen1-50;10;1538,4;1546,2
santini2019;MAX;pcb3038-gen2-50;10;86597,4;87065,4
santini2019;MAX;pcb3038-gen3-50;10;98852,4;99600,4
santini2019;MAX;pcb3038-gen4-55;10;95346;95805,8
santini2019;MAX;pcb442-gen1-50;10;237,2;232,8
santini2019;MAX;pcb442-gen2-50;10;13710,4;13475,4
santini2019;MAX;pcb442-gen3-50;10;13805,8;13596,6
santini2019;MAX;pcb442-gen4-20;10;5627,2;5478,4
santini2019;MAX;pr1002-gen1-50;10;550,8;543,2
santini2019;MAX;pr1002-gen2-50;10;29533;29859
santini2019;MAX;pr1002-gen3-50;10;36640,4;36449
santini2019;MAX;pr1002-gen4-35;10;20449,8;20523,6
santini2019;MAX;pr107-gen1-50;10;54;54
santini2019;MAX;pr107-gen2-50;10;2666,6;2667
santini2019;MAX;pr107-gen3-50;10;1818,2;1875,8
santini2019;MAX;pr107-gen4-30;10;2072;2072
santini2019;MAX;pr124-gen1-50;10;74,2;74,4
santini2019;MAX;pr124-gen2-50;10;3894,4;3862,8
santini2019;MAX;pr124-gen3-50;10;3522;3366,6
santini2019;MAX;pr124-gen4-30;10;1987,6;1992
santini2019;MAX;pr136-gen1-50;10;69,4;69
santini2019;MAX;pr136-gen2-50;10;4119,6;3913,6
santini2019;MAX;pr136-gen3-50;10;4353;4341,4
santini2019;MAX;pr136-gen4-35;10;2727;2706,8
santini2019;MAX;pr144-gen1-50;10;69,6;70,2
santini2019;MAX;pr144-gen2-50;10;3484,2;3804,2
santini2019;MAX;pr144-gen3-50;10;3667,2;3712
santini2019;MAX;pr144-gen4-70;10;5454;5427,6
santini2019;MAX;pr152-gen1-50;10;76;75,4
santini2019;MAX;pr152-gen2-50;10;4062;3938,4
santini2019;MAX;pr152-gen3-50;10;3066,6;2946,4
santini2019;MAX;pr152-gen4-70;10;5017,4;4938,8
santini2019;MAX;pr226-gen1-50;10;124,8;124,8
santini2019;MAX;pr226-gen2-50;10;6660,2;6620,6
santini2019;MAX;pr226-gen3-50;10;6937,4;6905,2
santini2019;MAX;pr226-gen4-40;10;4834,4;4868,4
santini2019;MAX;pr2392-gen1-50;10;1211;1212,4
santini2019;MAX;pr2392-gen2-50;10;67234,2;67234,6
santini2019;MAX;pr2392-gen3-50;10;79690,2;79149
santini2019;MAX;pr2392-gen4-35;10;45388,2;45311,8
santini2019;MAX;pr264-gen1-50;10;113,2;112,8
